alert_id,user_id,amount,segment,country,typology,source_system,timestamp,channel,time_gap,num_transactions
ALT000061,USR00041,1115.580558196399,private_banking,RU,sanctions,core_bank,2026-02-23 15:56:25+00:00,bank_transfer,50953.16798801561,4
ALT000062,USR00019,4294.605460506598,retail,RU,sanctions,core_bank,2026-02-11 14:05:03+00:00,bank_transfer,27597.222464414182,6
ALT000063,USR00086,7063.903385069736,corporate,AE,cross_border,core_bank,2026-02-16 10:40:26+00:00,bank_transfer,3404.7517312810146,6
ALT000064,USR00080,10788.352202660273,corporate,UNKNOWN,high_amount_outlier,core_bank,2026-02-24 00:00:39+00:00,bank_transfer,36324.24380190568,9
ALT000065,USR00002,12224.856545965271,corporate,UNKNOWN,sanctions,core_bank,2026-02-16 20:24:12+00:00,bank_transfer,41122.823325263664,8
ALT000066,USR00071,13271.142700680686,private_banking,US,cross_border,core_bank,2026-02-10 15:16:46+00:00,bank_transfer,19723.545952382567,10
ALT000067,USR00008,4235.577357369972,private_banking,UNKNOWN,cross_border,core_bank,2026-02-27 08:37:01+00:00,bank_transfer,49588.62804181416,5
ALT000068,USR00073,3780.6385666998176,corporate,RU,sanctions,core_bank,2026-02-27 13:07:04+00:00,bank_transfer,49012.96062718839,6
ALT000069,USR00082,14157.161402932688,private_banking,RU,high_amount_outlier,core_bank,2026-02-10 22:41:40+00:00,bank_transfer,60742.387793602975,5
ALT000070,USR00013,4957.692427730865,retail,US,flow_through,core_bank,2026-02-15 19:35:35+00:00,bank_transfer,56088.36431752418,11
ALT000071,USR00043,1676.2487295139306,private_banking,RU,sanctions,core_bank,2026-02-14 16:41:37+00:00,bank_transfer,56474.48616646082,4
ALT000072,USR00012,1932.776377957592,corporate,IR,structuring,core_bank,2026-02-27 03:53:21+00:00,bank_transfer,27526.038472050113,7
ALT000073,USR00056,2393.5854618401054,private_banking,RU,flow_through,core_bank,2026-03-01 06:55:04+00:00,bank_transfer,68097.91431299063,2
ALT000074,USR00092,9869.068430716292,private_banking,US,sanctions,core_bank,2026-03-01 04:32:28+00:00,bank_transfer,47581.3314279324,10
ALT000075,USR00008,6921.7626616696225,private_banking,AE,structuring,core_bank,2026-03-07 13:00:47+00:00,bank_transfer,37445.10660498854,5
ALT000076,USR00039,11973.909507824437,private_banking,UNKNOWN,sanctions,core_bank,2026-03-02 10:31:52+00:00,bank_transfer,54199.674609025016,4
ALT000077,USR00097,3915.6920187626793,corporate,IR,cross_border,core_bank,2026-02-16 23:59:39+00:00,bank_transfer,31352.596496166894,7
ALT000078,USR00030,7034.203131085949,retail,US,structuring,core_bank,2026-02-10 14:40:42+00:00,bank_transfer,44446.84896064188,6
ALT000079,USR00013,11221.539656702567,corporate,UNKNOWN,sanctions,core_bank,2026-02-25 19:38:52+00:00,bank_transfer,63730.359778319165,10
ALT000080,USR00048,4405.695700943031,retail,UNKNOWN,flow_through,core_bank,2026-03-06 20:38:00+00:00,bank_transfer,76619.28854691124,6
ALT000081,USR00050,9478.442017119845,private_banking,GB,high_amount_outlier,core_bank,2026-03-08 15:13:00+00:00,bank_transfer,79603.024687116,6
ALT000082,USR00066,3096.643490660829,retail,IR,high_amount_outlier,core_bank,2026-02-14 06:51:32+00:00,bank_transfer,43662.79485826484,2
ALT000083,USR00031,4175.319467148176,retail,DE,sanctions,core_bank,2026-02-14 11:21:10+00:00,bank_transfer,45095.687379163,1
ALT000084,USR00095,4098.031871101112,retail,RU,cross_border,core_bank,2026-02-08 12:02:31+00:00,bank_transfer,69168.84236676632,5
ALT000085,USR00052,1815.5801807074713,corporate,AE,structuring,core_bank,2026-02-11 14:48:49+00:00,bank_transfer,27374.204559175727,11
ALT000086,USR00028,9769.030236397539,corporate,IR,flow_through,core_bank,2026-02-24 00:35:55+00:00,bank_transfer,72398.6213979104,11
ALT000087,USR00096,3754.076742495592,private_banking,UNKNOWN,cross_border,core_bank,2026-02-23 18:48:12+00:00,bank_transfer,42845.59576515016,7
ALT000088,USR00092,6078.383808952993,corporate,IR,flow_through,core_bank,2026-02-18 12:10:08+00:00,bank_transfer,10275.263965266608,7
ALT000089,USR00049,9708.398929909186,retail,UNKNOWN,high_amount_outlier,core_bank,2026-02-16 16:16:22+00:00,bank_transfer,6504.292562980452,5
ALT000090,USR00002,9381.839917627669,retail,UNKNOWN,structuring,core_bank,2026-03-04 06:33:13+00:00,bank_transfer,72795.61547049778,2
ALT000091,USR00059,11677.101997838572,retail,US,high_amount_outlier,core_bank,2026-02-21 04:19:45+00:00,bank_transfer,5084.397645682187,1
ALT000092,USR00055,5439.892156553766,corporate,GB,flow_through,core_bank,2026-03-03 15:02:45+00:00,bank_transfer,24460.644651107774,4
ALT000093,USR00014,3931.2066287515163,private_banking,IR,cross_border,core_bank,2026-03-08 06:37:03+00:00,bank_transfer,29068.596487183095,4
ALT000094,USR00063,5542.948115954671,corporate,RU,cross_border,core_bank,2026-02-16 21:26:42+00:00,bank_transfer,15194.821730996226,3
ALT000095,USR00084,1110.6109697107688,private_banking,US,high_amount_outlier,core_bank,2026-02-13 11:04:35+00:00,bank_transfer,27326.219139951274,3
ALT000096,USR00010,1412.1766656985499,retail,US,flow_through,core_bank,2026-03-07 23:11:33+00:00,bank_transfer,64245.829995029875,1
ALT000097,USR00072,1599.2665352355555,retail,AE,cross_border,core_bank,2026-02-26 10:11:00+00:00,bank_transfer,1564.1928305220931,7
ALT000098,USR00014,2214.4363319038566,private_banking,RU,high_amount_outlier,core_bank,2026-02-16 02:33:57+00:00,bank_transfer,71519.6318512311,11
ALT000099,USR00074,8953.271065930716,retail,GB,cross_border,core_bank,2026-02-26 00:50:39+00:00,bank_transfer,74048.78482976946,8
ALT000100,USR00041,2427.2663509569334,retail,GB,high_amount_outlier,core_bank,2026-02-22 19:56:46+00:00,bank_transfer,32351.7214517923,5
ALT000101,USR00000,4112.709952131789,corporate,US,high_amount_outlier,core_bank,2026-03-06 13:05:17+00:00,bank_transfer,13526.070609120656,5
ALT000102,USR00096,22009.4744793488,private_banking,AE,cross_border,core_bank,2026-02-15 01:23:59+00:00,bank_transfer,52032.35912407146,4
ALT000103,USR00016,4203.765830865072,private_banking,US,high_amount_outlier,core_bank,2026-03-09 02:54:02+00:00,bank_transfer,10603.807059967403,2
ALT000104,USR00059,12550.49728988703,retail,RU,flow_through,core_bank,2026-03-07 11:03:22+00:00,bank_transfer,31719.556988837543,7
ALT000105,USR00018,2359.918397261141,private_banking,AE,flow_through,core_bank,2026-02-12 19:12:37+00:00,bank_transfer,82820.75247557372,7
ALT000106,USR00093,4888.117026382104,private_banking,AE,cross_border,core_bank,2026-02-12 07:37:21+00:00,bank_transfer,86009.49108945116,1
ALT000107,USR00073,2321.5212131036665,private_banking,RU,structuring,core_bank,2026-02-23 08:58:40+00:00,bank_transfer,66778.23114562982,5
ALT000108,USR00080,4276.828135939928,private_banking,AE,structuring,core_bank,2026-02-08 17:26:26+00:00,bank_transfer,27073.78600417797,4
ALT000109,USR00043,13909.232919981541,retail,IR,sanctions,core_bank,2026-02-16 08:14:22+00:00,bank_transfer,59507.96073320056,2
ALT000110,USR00046,1067.0782411832947,private_banking,IR,cross_border,core_bank,2026-02-20 10:22:29+00:00,bank_transfer,61035.488068173494,8
ALT000111,USR00063,9268.933872131342,retail,UNKNOWN,flow_through,core_bank,2026-03-08 11:03:13+00:00,bank_transfer,33693.169953590244,6
ALT000112,USR00078,7613.93654054265,private_banking,IR,high_amount_outlier,core_bank,2026-03-09 03:36:55+00:00,bank_transfer,55480.51143786833,7
ALT000113,USR00084,3313.79734289021,corporate,AE,flow_through,core_bank,2026-02-11 22:12:49+00:00,bank_transfer,1223.6502324057246,8
ALT000114,USR00001,1413.6667582794278,private_banking,AE,cross_border,core_bank,2026-03-06 03:06:45+00:00,bank_transfer,18299.86440565299,11
ALT000115,USR00066,6451.897210579298,corporate,GB,cross_border,core_bank,2026-02-10 02:34:25+00:00,bank_transfer,45510.10288548119,9
ALT000116,USR00010,3535.1368517094515,corporate,RU,flow_through,core_bank,2026-03-01 20:06:09+00:00,bank_transfer,14398.987296639274,7
ALT000117,USR00028,7575.511943200402,corporate,US,structuring,core_bank,2026-03-04 17:58:03+00:00,bank_transfer,14584.581324169547,10
ALT000118,USR00082,6135.532469807433,private_banking,UNKNOWN,high_amount_outlier,core_bank,2026-03-06 02:28:32+00:00,bank_transfer,72305.79941637548,6
ALT000119,USR00025,29785.557022181794,private_banking,IR,flow_through,core_bank,2026-02-14 01:57:57+00:00,bank_transfer,85464.35153105843,11
ALT000120,USR00079,4725.101742626285,retail,US,cross_border,core_bank,2026-03-06 04:23:11+00:00,bank_transfer,48168.96775324941,9
